,Datum,Temp. A.,Temp. A..1,Temp. A..2,Feuchte A.,Feuchte A..1,Feuchte A..2,Luftdruck,Luftdruck.1,Luftdruck.2,Regen,Regen.1,Wind,Wind.1,Richtung,Sonnenschein,Sonnenschein.1,ET,ET.1,UV,UV.1,Solar,Solar.1,Taupunkt,Taupunkt.1,Taupunkt.2,Windchill,Windchill.1,Windchill.2,Windböen,Windböen.1
92,03.04.2009,"16,5 °C","Min. 08:0510,6 °C","Max. 15:4021,1 °C",62 %,Min. 15:2051 %,Max. 08:1078 %,"1015,2 hPa","Min. 02:151012,8 hPa","Max. 23:351017,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,5 km/h (1 Bft)","Max. 02:1010,5 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,0 °C","Max. 17:0011,1 °C","Min. 08:056,7 °C","16,4 °C","Max. 15:4021,1 °C","Min. 08:0510,6 °C","8,2 km/h (2 Bft)","Max. 02:1029,0 km/h (5 Bft)"
93,04.04.2009,"15,7 °C","Min. 06:3510,0 °C","Max. 17:2522,6 °C",66 %,Min. 17:3541 %,Max. 06:4087 %,"1018,8 hPa","Min. 00:001017,7 hPa","Max. 23:201020,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 14:454,7 km/h (1 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,9 °C","Max. 12:1510,8 °C","Min. 06:357,8 °C","15,7 °C","Max. 17:2522,6 °C","Min. 06:3510,0 °C","5,4 km/h (2 Bft)","Max. 14:4016,1 km/h (3 Bft)"
94,05.04.2009,"14,8 °C","Min. 07:309,8 °C","Max. 15:3521,3 °C",68 %,Min. 15:3546 %,Max. 07:4585 %,"1020,4 hPa","Min. 19:301018,3 hPa","Max. 10:551022,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,2 km/h (1 Bft)","Max. 16:408,7 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,6 °C","Max. 12:5511,3 °C","Min. 18:256,8 °C","14,8 °C","Max. 15:3521,3 °C","Min. 07:309,8 °C","4,5 km/h (1 Bft)","Max. 15:5519,3 km/h (3 Bft)"
95,06.04.2009,"16,0 °C","Min. 06:557,9 °C","Max. 17:2023,6 °C",64 %,Min. 16:2539 %,Max. 07:2091 %,"1014,4 hPa","Min. 23:401009,9 hPa","Max. 00:001018,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,1 km/h (1 Bft)","Max. 13:454,2 km/h (1 Bft)",W-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,6 °C","Max. 12:0011,2 °C","Min. 06:556,2 °C","16,0 °C","Max. 17:1523,5 °C","Min. 06:557,9 °C","4,5 km/h (1 Bft)","Max. 02:0519,3 km/h (3 Bft)"
96,07.04.2009,"17,0 °C","Min. 07:1010,2 °C","Max. 17:0524,4 °C",58 %,Min. 17:2034 %,Max. 07:2585 %,"1010,0 hPa","Min. 17:401008,7 hPa","Max. 23:401013,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 13:358,0 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,0 °C","Max. 10:559,9 °C","Min. 18:506,1 °C","17,0 °C","Max. 17:0524,4 °C","Min. 07:1010,2 °C","5,3 km/h (1 Bft)","Max. 13:5025,7 km/h (4 Bft)"
97,08.04.2009,"14,9 °C","Min. 06:1010,6 °C","Max. 16:2019,8 °C",63 %,Min. 17:5541 %,Max. 06:0583 %,"1014,7 hPa","Min. 00:001013,5 hPa","Max. 23:501016,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,3 km/h (1 Bft)","Max. 15:558,8 km/h (2 Bft)",SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,6 °C","Max. 13:009,9 °C","Min. 20:554,8 °C","14,8 °C","Max. 16:2019,8 °C","Min. 06:1010,6 °C","8,0 km/h (2 Bft)","Max. 13:2024,1 km/h (4 Bft)"
98,09.04.2009,"16,6 °C","Min. 07:1511,2 °C","Max. 17:1523,6 °C",55 %,Min. 16:5539 %,Max. 07:1572 %,"1015,3 hPa","Min. 22:501011,6 hPa","Max. 09:301017,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,7 km/h (1 Bft)","Max. 23:406,4 km/h (2 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,2 °C","Max. 13:159,6 °C","Min. 03:105,1 °C","16,6 °C","Max. 17:1523,6 °C","Min. 07:1511,2 °C","6,6 km/h (2 Bft)","Max. 12:5020,9 km/h (4 Bft)"
99,10.04.2009,"19,1 °C","Min. 07:3010,3 °C","Max. 16:2525,6 °C",53 %,Min. 14:2535 %,Max. 07:3082 %,"1008,0 hPa","Min. 20:201004,2 hPa","Max. 00:001011,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,0 km/h (1 Bft)","Max. 15:006,6 km/h (2 Bft)",W,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,7 °C","Max. 13:0511,7 °C","Min. 22:256,4 °C","19,1 °C","Max. 16:2525,6 °C","Min. 07:3010,3 °C","7,1 km/h (2 Bft)","Max. 14:5524,1 km/h (4 Bft)"
100,11.04.2009,"18,2 °C","Min. 06:4510,0 °C","Max. 17:2526,0 °C",54 %,Min. 17:5030 %,Max. 06:4583 %,"1005,9 hPa","Min. 00:401004,5 hPa","Max. 10:451007,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 00:556,0 km/h (2 Bft)",O,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,8 °C","Max. 12:2010,7 °C","Min. 19:155,0 °C","18,2 °C","Max. 17:2526,0 °C","Min. 06:4510,0 °C","5,1 km/h (1 Bft)","Max. 15:4519,3 km/h (3 Bft)"
101,12.04.2009,"16,9 °C","Min. 06:209,9 °C","Max. 17:2024,1 °C",57 %,Min. 14:3539 %,Max. 05:5078 %,"1007,0 hPa","Min. 01:401006,0 hPa","Max. 09:351008,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,5 km/h (0 Bft)","Max. 03:203,8 km/h (1 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,9 °C","Max. 19:1510,8 °C","Min. 03:404,7 °C","16,9 °C","Max. 17:1524,0 °C","Min. 06:209,9 °C","2,7 km/h (1 Bft)","Max. 03:2014,5 km/h (3 Bft)"
102,13.04.2009,"16,9 °C","Min. 06:109,4 °C","Max. 17:2525,7 °C",60 %,Min. 18:1530 %,Max. 06:1087 %,"1006,5 hPa","Min. 17:551004,6 hPa","Max. 09:501007,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,6 km/h (0 Bft)","Max. 13:404,0 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,1 °C","Max. 13:5011,8 °C","Min. 20:404,1 °C","16,9 °C","Max. 17:2525,7 °C","Min. 06:109,4 °C","2,9 km/h (1 Bft)","Max. 13:1511,3 km/h (2 Bft)"
103,14.04.2009,"16,6 °C","Min. 06:458,9 °C","Max. 17:4525,7 °C",61 %,Min. 17:4528 %,Max. 04:2587 %,"1006,8 hPa","Min. 18:051005,9 hPa","Max. 10:051008,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,9 km/h (0 Bft)","Max. 15:5512,4 km/h (2 Bft)",NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,1 °C","Max. 13:4011,7 °C","Min. 17:455,8 °C","16,6 °C","Max. 17:4525,7 °C","Min. 06:508,9 °C","3,4 km/h (1 Bft)","Max. 15:1524,1 km/h (4 Bft)"
104,15.04.2009,"18,6 °C","Min. 07:009,0 °C","Max. 16:4526,3 °C",51 %,Min. 16:4525 %,Max. 07:0587 %,"1006,9 hPa","Min. 19:051005,0 hPa","Max. 09:151008,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,1 km/h (1 Bft)","Max. 21:5010,2 km/h (2 Bft)",W,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,5 °C","Max. 10:5511,9 °C","Min. 22:503,4 °C","18,5 °C","Max. 16:4526,3 °C","Min. 07:009,0 °C","9,2 km/h (2 Bft)","Max. 23:3527,4 km/h (5 Bft)"
105,16.04.2009,"15,8 °C","Min. 22:209,6 °C","Max. 00:0020,3 °C",61 %,Min. 00:0033 %,Max. 22:3093 %,"1005,5 hPa","Min. 18:001003,6 hPa","Max. 07:301007,2 hPa","10,0 l/m²","Max. 21:450,8 l/m²","1,7 km/h (1 Bft)","Max. 00:107,8 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,7 °C","Max. 20:0011,3 °C","Min. 02:552,9 °C","15,8 °C","Max. 00:0020,3 °C","Min. 22:209,6 °C","7,1 km/h (2 Bft)","Max. 20:3522,5 km/h (4 Bft)"
106,17.04.2009,"9,8 °C","Min. 03:308,6 °C","Max. 15:5010,8 °C",92 %,Min. 11:1586 %,Max. 02:2598 %,"1006,6 hPa","Min. 06:101004,9 hPa","Max. 23:501008,9 hPa","17,8 l/m²","Max. 00:1010,0 l/m²","1,3 km/h (1 Bft)","Max. 10:455,9 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,6 °C","Max. 17:059,7 °C","Min. 03:307,5 °C","9,8 °C","Max. 15:5010,8 °C","Min. 03:308,6 °C","6,3 km/h (2 Bft)","Max. 10:4520,9 km/h (4 Bft)"
107,18.04.2009,"9,3 °C","Min. 06:208,8 °C","Max. 17:109,9 °C",95 %,Min. 23:3093 %,Max. 05:1599 %,"1011,0 hPa","Min. 00:151008,8 hPa","Max. 23:551016,1 hPa","18,8 l/m²","Max. 08:550,4 l/m²","0,9 km/h (0 Bft)","Max. 13:103,7 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,6 °C","Max. 17:109,3 °C","Min. 06:208,0 °C","9,3 °C","Max. 17:109,9 °C","Min. 06:208,8 °C","4,8 km/h (1 Bft)","Max. 13:4017,7 km/h (3 Bft)"
108,19.04.2009,"13,9 °C","Min. 07:005,6 °C","Max. 16:4021,0 °C",71 %,Min. 17:5545 %,Max. 07:3096 %,"1018,6 hPa","Min. 00:001016,2 hPa","Max. 10:551019,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,1 km/h (1 Bft)","Max. 23:1013,9 km/h (3 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,1 °C","Max. 12:3011,6 °C","Min. 06:304,8 °C","13,7 °C","Max. 16:4020,9 °C","Min. 07:005,6 °C","9,5 km/h (2 Bft)","Max. 23:1035,4 km/h (5 Bft)"
109,20.04.2009,"16,9 °C","Min. 06:558,9 °C","Max. 13:4523,8 °C",59 %,Min. 13:5036 %,Max. 07:3589 %,"1019,4 hPa","Min. 17:101017,9 hPa","Max. 09:051021,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,0 km/h (1 Bft)","Max. 00:3010,8 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,1 °C","Max. 11:5012,4 °C","Min. 17:406,8 °C","16,8 °C","Max. 13:3523,7 °C","Min. 06:558,9 °C","9,6 km/h (2 Bft)","Max. 00:1530,6 km/h (5 Bft)"
110,21.04.2009,"17,5 °C","Min. 07:0510,7 °C","Max. 15:2023,5 °C",54 %,Min. 15:2042 %,Max. 06:5578 %,"1019,4 hPa","Min. 17:301017,9 hPa","Max. 10:101020,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 00:207,4 km/h (2 Bft)",N-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,9 °C","Max. 15:1011,1 °C","Min. 03:255,6 °C","17,5 °C","Max. 15:1023,4 °C","Min. 06:4510,8 °C","6,2 km/h (2 Bft)","Max. 00:2020,9 km/h (4 Bft)"
111,22.04.2009,"14,2 °C","Min. 06:308,2 °C","Max. 14:1019,7 °C",60 %,Min. 14:4037 %,Max. 06:4087 %,"1020,2 hPa","Min. 16:401019,1 hPa","Max. 08:201021,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,4 km/h (1 Bft)","Max. 17:157,5 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,1 °C","Max. 12:208,9 °C","Min. 19:202,1 °C","14,2 °C","Max. 14:0019,6 °C","Min. 06:308,2 °C","8,3 km/h (2 Bft)","Max. 17:4025,7 km/h (4 Bft)"
112,23.04.2009,"10,2 °C","Min. 06:454,8 °C","Max. 17:0515,5 °C",65 %,Min. 17:1547 %,Max. 07:1085 %,"1021,8 hPa","Min. 00:001020,9 hPa","Max. 11:451022,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 09:254,6 km/h (1 Bft)",N,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"3,7 °C","Max. 10:355,3 °C","Min. 06:002,0 °C","10,2 °C","Max. 17:0515,4 °C","Min. 06:454,8 °C","5,2 km/h (1 Bft)","Max. 15:1020,9 km/h (4 Bft)"
113,24.04.2009,"12,6 °C","Min. 06:106,4 °C","Max. 17:3518,7 °C",62 %,Min. 14:2043 %,Max. 07:0083 %,"1018,6 hPa","Min. 23:551012,4 hPa","Max. 01:201022,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,2 km/h (1 Bft)","Max. 14:4513,8 km/h (3 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,1 °C","Max. 15:557,8 °C","Min. 06:253,6 °C","12,5 °C","Max. 16:2018,6 °C","Min. 06:256,4 °C","10,3 km/h (2 Bft)","Max. 12:0030,6 km/h (5 Bft)"
114,25.04.2009,"17,9 °C","Min. 06:1511,1 °C","Max. 16:5524,2 °C",49 %,Min. 17:2537 %,Max. 07:4065 %,"1011,8 hPa","Min. 23:551009,7 hPa","Max. 11:451013,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,1 km/h (1 Bft)","Max. 01:0010,2 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,8 °C","Max. 13:2510,6 °C","Min. 05:553,3 °C","17,8 °C","Max. 16:5524,2 °C","Min. 06:1511,1 °C","10,4 km/h (2 Bft)","Max. 04:0524,1 km/h (4 Bft)"
115,26.04.2009,"17,5 °C","Min. 06:5510,1 °C","Max. 16:5023,6 °C",53 %,Min. 01:4536 %,Max. 06:3075 %,"1006,8 hPa","Min. 23:451002,2 hPa","Max. 00:501009,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 00:007,9 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,6 °C","Max. 13:3011,2 °C","Min. 04:151,9 °C","17,5 °C","Max. 16:5523,6 °C","Min. 06:5510,1 °C","5,5 km/h (2 Bft)","Max. 00:3020,9 km/h (4 Bft)"
116,27.04.2009,"14,2 °C","Min. 04:2011,1 °C","Max. 14:3017,4 °C",71 %,Min. 14:4554 %,Max. 04:1088 %,"1004,5 hPa","Min. 23:051001,6 hPa","Max. 08:301006,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 10:554,5 km/h (1 Bft)",S-SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,9 °C","Max. 10:3010,9 °C","Min. 19:007,1 °C","14,2 °C","Max. 14:3017,4 °C","Min. 04:2011,1 °C","3,6 km/h (1 Bft)","Max. 09:1516,1 km/h (3 Bft)"
117,28.04.2009,"11,0 °C","Min. 23:559,2 °C","Max. 00:0012,6 °C",88 %,Min. 00:0080 %,Max. 08:5094 %,"1003,8 hPa","Min. 04:351000,7 hPa","Max. 21:151006,9 hPa","3,4 l/m²","Max. 00:000,2 l/m²","0,6 km/h (0 Bft)","Max. 14:153,0 km/h (1 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,1 °C","Max. 02:2510,3 °C","Min. 23:056,9 °C","11,0 °C","Max. 00:0012,6 °C","Min. 23:559,2 °C","3,7 km/h (1 Bft)","Max. 14:2016,1 km/h (3 Bft)"
118,29.04.2009,"11,0 °C","Min. 06:157,9 °C","Max. 11:5016,3 °C",80 %,Min. 12:1059 %,Max. 06:4591 %,"1009,1 hPa","Min. 05:301006,3 hPa","Max. 23:401014,4 hPa","0,2 l/m²","Max. 21:300,2 l/m²","0,9 km/h (0 Bft)","Max. 14:254,4 km/h (1 Bft)",W,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,6 °C","Max. 11:159,1 °C","Min. 06:206,4 °C","11,0 °C","Max. 11:5016,3 °C","Min. 06:207,9 °C","4,1 km/h (1 Bft)","Max. 14:4519,3 km/h (3 Bft)"
119,30.04.2009,"11,1 °C","Min. 04:507,0 °C","Max. 16:4516,0 °C",83 %,Min. 16:5066 %,Max. 06:2595 %,"1017,0 hPa","Min. 00:001014,5 hPa","Max. 23:551019,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,6 km/h (0 Bft)","Max. 16:353,7 km/h (1 Bft)",S-SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,2 °C","Max. 16:4510,1 °C","Min. 04:256,0 °C","11,1 °C","Max. 16:4516,0 °C","Min. 04:557,0 °C","3,0 km/h (1 Bft)","Max. 17:0011,3 km/h (2 Bft)"
120,01.05.2009,"14,2 °C","Min. 05:306,1 °C","Max. 15:1522,1 °C",77 %,Min. 18:5056 %,Max. 07:3595 %,"1020,8 hPa","Min. 02:101019,1 hPa","Max. 23:401022,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 15:154,7 km/h (1 Bft)",N-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,9 °C","Max. 14:2014,5 °C","Min. 05:205,2 °C","14,2 °C","Max. 15:1522,1 °C","Min. 06:206,1 °C","2,9 km/h (1 Bft)","Max. 14:5514,5 km/h (3 Bft)"
121,02.05.2009,"16,3 °C","Min. 06:159,4 °C","Max. 16:5023,9 °C",71 %,Min. 15:4539 %,Max. 07:1095 %,"1024,7 hPa","Min. 00:001022,6 hPa","Max. 10:301026,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,5 km/h (1 Bft)","Max. 17:006,1 km/h (2 Bft)",W,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,4 °C","Max. 11:5013,5 °C","Min. 15:458,3 °C","16,3 °C","Max. 16:4023,8 °C","Min. 06:159,4 °C","5,4 km/h (1 Bft)","Max. 14:3520,9 km/h (4 Bft)"
122,03.05.2009,"15,9 °C","Min. 06:259,6 °C","Max. 14:2023,7 °C",70 %,Min. 14:3041 %,Max. 05:0092 %,"1022,4 hPa","Min. 18:151019,3 hPa","Max. 00:001025,2 hPa","0,8 l/m²","Max. 15:300,4 l/m²","1,6 km/h (1 Bft)","Max. 19:106,4 km/h (2 Bft)",S-SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,0 °C","Max. 16:0513,6 °C","Min. 23:006,5 °C","15,9 °C","Max. 14:2023,7 °C","Min. 06:309,6 °C","6,4 km/h (2 Bft)","Max. 20:3533,8 km/h (5 Bft)"
123,04.05.2009,"12,1 °C","Min. 23:558,2 °C","Max. 14:4515,8 °C",57 %,Min. 16:0537 %,Max. 08:5574 %,"1024,1 hPa","Min. 00:001022,7 hPa","Max. 08:551025,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,5 km/h (1 Bft)","Max. 13:307,0 km/h (2 Bft)",N-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"3,3 °C","Max. 00:307,1 °C","Min. 16:050,4 °C","12,1 °C","Max. 14:4515,8 °C","Min. 23:558,2 °C","8,5 km/h (2 Bft)","Max. 13:1022,5 km/h (4 Bft)"
124,05.05.2009,"10,0 °C","Min. 03:505,0 °C","Max. 12:5514,4 °C",75 %,Min. 12:4056 %,Max. 22:1093 %,"1022,9 hPa","Min. 23:451021,0 hPa","Max. 00:001024,3 hPa","2,0 l/m²","Max. 18:100,2 l/m²","1,4 km/h (1 Bft)","Max. 11:405,8 km/h (2 Bft)",N-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,5 °C","Max. 23:209,8 °C","Min. 07:251,9 °C","10,0 °C","Max. 12:5514,4 °C","Min. 03:505,0 °C","5,9 km/h (2 Bft)","Max. 12:5522,5 km/h (4 Bft)"
125,06.05.2009,"14,3 °C","Min. 01:0010,8 °C","Max. 16:0019,8 °C",72 %,Min. 16:0049 %,Max. 00:0093 %,"1018,8 hPa","Min. 06:001017,9 hPa","Max. 00:001021,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,6 km/h (1 Bft)","Max. 12:407,6 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,0 °C","Max. 08:3510,8 °C","Min. 22:057,1 °C","14,3 °C","Max. 16:0019,8 °C","Min. 00:0010,9 °C","10,3 km/h (2 Bft)","Max. 12:4529,0 km/h (5 Bft)"
126,07.05.2009,"16,5 °C","Min. 05:458,4 °C","Max. 18:1525,2 °C",63 %,Min. 17:0039 %,Max. 05:3588 %,"1017,5 hPa","Min. 23:451013,6 hPa","Max. 00:201019,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,1 km/h (0 Bft)","Max. 07:504,0 km/h (1 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,8 °C","Max. 14:1011,4 °C","Min. 05:406,5 °C","16,5 °C","Max. 18:1525,2 °C","Min. 05:458,4 °C","4,5 km/h (1 Bft)","Max. 12:1019,3 km/h (3 Bft)"
127,08.05.2009,"18,3 °C","Min. 04:0012,7 °C","Max. 15:0524,2 °C",66 %,Min. 17:3551 %,Max. 08:0083 %,"1014,0 hPa","Min. 02:401012,5 hPa","Max. 23:501019,1 hPa","0,4 l/m²","Max. 07:200,2 l/m²","1,7 km/h (1 Bft)","Max. 16:457,9 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"11,6 °C","Max. 14:3015,9 °C","Min. 02:308,0 °C","18,3 °C","Max. 15:0524,2 °C","Min. 04:0012,7 °C","7,3 km/h (2 Bft)","Max. 16:4525,7 km/h (4 Bft)"
128,09.05.2009,"17,6 °C","Min. 06:1510,0 °C","Max. 18:2025,7 °C",71 %,Min. 17:1549 %,Max. 04:3090 %,"1016,8 hPa","Min. 19:451011,3 hPa","Max. 03:151020,4 hPa","0,4 l/m²","Max. 00:100,4 l/m²","1,9 km/h (1 Bft)","Max. 09:507,8 km/h (2 Bft)",S-SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"12,0 °C","Max. 20:4015,5 °C","Min. 06:358,4 °C","17,6 °C","Max. 18:2025,7 °C","Min. 06:1510,0 °C","6,6 km/h (2 Bft)","Max. 09:0522,5 km/h (4 Bft)"
