,Datum,Temp. A.,Temp. A..1,Temp. A..2,Feuchte A.,Feuchte A..1,Feuchte A..2,Luftdruck,Luftdruck.1,Luftdruck.2,Regen,Regen.1,Wind,Wind.1,Richtung,Sonnenschein,Sonnenschein.1,ET,ET.1,UV,UV.1,Solar,Solar.1,Taupunkt,Taupunkt.1,Taupunkt.2,Windchill,Windchill.1,Windchill.2,Windböen,Windböen.1
37,07.02.2019,"2,4 °C","Min. 00:05-1,6 °C","Max. 17:005,0 °C",87 %,Min. 10:2574 %,Max. 20:1093 %,"1016,4 hPa","Min. 14:101014,0 hPa","Max. 00:051020,2 hPa","0,6 l/m²","Max. 10:450,2 l/m²","1,6 km/h (1 Bft)","Max. 12:106,8 km/h (2 Bft)",SO,"0,08 h","Max. 00:000,00 h","0,152 mm","Max. 12:000,026 mm","0,0 UV-I","Max. 00:000,0 UV-I",41 W/m²,Max. 12:4598 W/m²,"0,5 °C","Max. 17:003,7 °C","Min. 00:10-3,6 °C","2,4 °C","Max. 17:005,0 °C","Min. 00:10-1,6 °C","5,3 km/h (1 Bft)","Max. 23:4016,1 km/h (3 Bft)"
38,08.02.2019,"6,9 °C","Min. 00:003,7 °C","Max. 14:2010,7 °C",79 %,Min. 14:2565 %,Max. 00:0092 %,"1016,2 hPa","Min. 23:151010,1 hPa","Max. 09:151019,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,3 km/h (1 Bft)","Max. 13:557,8 km/h (2 Bft)",SO,"0,25 h","Max. 14:150,17 h","0,635 mm","Max. 13:050,101 mm","0,6 UV-I","Max. 12:300,8 UV-I",97 W/m²,Max. 12:25293 W/m²,"3,3 °C","Max. 12:305,0 °C","Min. 23:501,5 °C","6,9 °C","Max. 14:2010,7 °C","Min. 00:003,7 °C","7,1 km/h (2 Bft)","Max. 13:5520,9 km/h (4 Bft)"
39,09.02.2019,"7,6 °C","Min. 05:005,9 °C","Max. 13:1510,7 °C",81 %,Min. 02:3566 %,Max. 05:0091 %,"1011,2 hPa","Min. 02:151007,9 hPa","Max. 18:501013,9 hPa","3,0 l/m²","Max. 16:050,4 l/m²","3,6 km/h (1 Bft)","Max. 13:159,1 km/h (2 Bft)",S-SW,"0,08 h","Max. 00:000,00 h","0,533 mm","Max. 12:000,076 mm","0,3 UV-I","Max. 12:250,6 UV-I",68 W/m²,Max. 13:15228 W/m²,"4,6 °C","Max. 13:456,1 °C","Min. 02:351,4 °C","7,5 °C","Max. 13:2010,7 °C","Min. 06:204,5 °C","9,7 km/h (2 Bft)","Max. 16:0025,7 km/h (4 Bft)"
40,10.02.2019,"8,7 °C","Min. 22:405,1 °C","Max. 11:5513,5 °C",77 %,Min. 11:3057 %,Max. 21:4590 %,"1001,9 hPa","Min. 15:30995,0 hPa","Max. 00:051012,1 hPa","5,6 l/m²","Max. 15:501,6 l/m²","5,7 km/h (2 Bft)","Max. 12:0012,1 km/h (2 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,762 mm","Max. 12:050,102 mm","0,0 UV-I","Max. 00:000,0 UV-I",50 W/m²,Max. 11:10138 W/m²,"4,7 °C","Max. 14:457,8 °C","Min. 23:452,9 °C","8,2 °C","Max. 11:2013,1 °C","Min. 21:152,9 °C","14,4 km/h (3 Bft)","Max. 13:4033,8 km/h (5 Bft)"
41,11.02.2019,"5,5 °C","Min. 23:301,9 °C","Max. 13:307,2 °C",78 %,Min. 13:3068 %,Max. 07:3088 %,"1017,5 hPa","Min. 00:001004,6 hPa","Max. 23:301029,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,5 km/h (1 Bft)","Max. 02:407,0 km/h (2 Bft)",SW,"3,00 h","Max. 16:002,50 h","0,633 mm","Max. 11:000,076 mm","0,6 UV-I","Max. 11:000,6 UV-I",131 W/m²,Max. 11:00353 W/m²,"2,0 °C","Max. 15:303,2 °C","Min. 23:30-0,0 °C","5,5 °C","Max. 11:006,9 °C","Min. 23:301,9 °C","11,7 km/h (2 Bft)","Max. 02:5027,4 km/h (5 Bft)"
42,12.02.2019,"3,6 °C","Min. 03:000,5 °C","Max. 14:307,3 °C",80 %,Min. 16:3061 %,Max. 04:0092 %,"1033,9 hPa","Min. 00:001029,2 hPa","Max. 23:001036,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,5 km/h (0 Bft)","Max. 10:001,6 km/h (1 Bft)",N,"2,50 h","Max. 17:002,00 h","0,556 mm","Max. 12:000,076 mm","0,7 UV-I","Max. 12:000,9 UV-I",134 W/m²,Max. 12:00348 W/m²,"0,4 °C","Max. 12:001,8 °C","Min. 03:00-0,9 °C","3,6 °C","Max. 14:307,3 °C","Min. 03:000,5 °C","3,9 km/h (1 Bft)","Max. 12:009,7 km/h (2 Bft)"
43,13.02.2019,"3,5 °C","Min. 08:30-1,9 °C","Max. 15:3010,4 °C",75 %,Min. 16:0050 %,Max. 09:3094 %,"1036,8 hPa","Min. 17:301035,7 hPa","Max. 10:001037,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,4 km/h (0 Bft)","Max. 14:303,2 km/h (1 Bft)",N,"7,50 h","Max. 17:307,00 h","0,939 mm","Max. 13:000,178 mm","1,0 UV-I","Max. 13:001,4 UV-I",231 W/m²,Max. 13:00448 W/m²,"-0,9 °C","Max. 12:301,5 °C","Min. 07:30-3,1 °C","3,5 °C","Max. 15:0010,2 °C","Min. 08:00-1,8 °C","2,3 km/h (1 Bft)","Max. 14:3012,9 km/h (3 Bft)"
44,14.02.2019,"2,7 °C","Min. 08:00-2,7 °C","Max. 14:3010,1 °C",81 %,Min. 14:0062 %,Max. 09:3094 %,"1036,0 hPa","Min. 21:501034,5 hPa","Max. 10:001038,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,3 km/h (0 Bft)","Max. 11:301,6 km/h (1 Bft)",N,"7,00 h","Max. 17:306,50 h","0,711 mm","Max. 13:000,152 mm","0,9 UV-I","Max. 12:301,3 UV-I",231 W/m²,Max. 13:00487 W/m²,"-0,3 °C","Max. 14:303,0 °C","Min. 07:30-4,0 °C","2,7 °C","Max. 14:309,9 °C","Min. 08:00-2,7 °C","1,7 km/h (1 Bft)","Max. 11:308,0 km/h (2 Bft)"
45,15.02.2019,"5,6 °C","Min. 05:45-1,3 °C","Max. 16:0015,2 °C",74 %,Min. 16:0038 %,Max. 10:0595 %,"1032,1 hPa","Min. 23:351028,4 hPa","Max. 00:251035,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 22:354,5 km/h (1 Bft)",W-SW,"3,92 h","Max. 15:403,83 h","1,041 mm","Max. 13:050,203 mm","0,9 UV-I","Max. 12:251,4 UV-I",177 W/m²,Max. 12:50446 W/m²,"0,6 °C","Max. 14:304,4 °C","Min. 05:45-2,6 °C","5,6 °C","Max. 16:0015,2 °C","Min. 05:45-1,3 °C","2,3 km/h (1 Bft)","Max. 16:0016,1 km/h (3 Bft)"
46,16.02.2019,"6,4 °C","Min. 08:05-0,4 °C","Max. 15:3514,9 °C",70 %,Min. 15:4042 %,Max. 09:2093 %,"1027,4 hPa","Min. 23:301025,3 hPa","Max. 09:101029,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,1 km/h (1 Bft)","Max. 13:556,5 km/h (2 Bft)",S,"3,83 h","Max. 15:403,75 h","1,194 mm","Max. 14:000,229 mm","1,0 UV-I","Max. 12:151,5 UV-I",178 W/m²,Max. 12:40446 W/m²,"0,9 °C","Max. 13:153,5 °C","Min. 07:45-2,0 °C","6,4 °C","Max. 15:3514,9 °C","Min. 08:05-0,4 °C","3,1 km/h (1 Bft)","Max. 11:5514,5 km/h (3 Bft)"
47,17.02.2019,"6,7 °C","Min. 07:50-1,1 °C","Max. 14:5017,2 °C",69 %,Min. 14:3533 %,Max. 09:1094 %,"1023,6 hPa","Min. 17:551020,9 hPa","Max. 00:301025,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,8 km/h (0 Bft)","Max. 15:505,8 km/h (2 Bft)",S,"4,33 h","Max. 15:454,25 h","1,245 mm","Max. 14:000,254 mm","1,1 UV-I","Max. 12:351,7 UV-I",186 W/m²,Max. 12:35472 W/m²,"0,6 °C","Max. 10:354,2 °C","Min. 07:15-2,4 °C","6,7 °C","Max. 14:5017,2 °C","Min. 07:50-1,1 °C","2,1 km/h (1 Bft)","Max. 13:3512,9 km/h (3 Bft)"
48,18.02.2019,"6,7 °C","Min. 07:000,2 °C","Max. 15:4015,9 °C",68 %,Min. 15:4039 %,Max. 08:4591 %,"1019,7 hPa","Min. 17:201017,0 hPa","Max. 02:251022,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,8 km/h (0 Bft)","Max. 10:454,7 km/h (1 Bft)",S-SW,"4,25 h","Max. 15:504,17 h","1,194 mm","Max. 13:000,254 mm","1,0 UV-I","Max. 12:051,5 UV-I",186 W/m²,Max. 12:40460 W/m²,"0,5 °C","Max. 14:202,6 °C","Min. 06:40-1,4 °C","6,7 °C","Max. 15:4015,9 °C","Min. 07:050,2 °C","2,5 km/h (1 Bft)","Max. 09:5512,9 km/h (3 Bft)"
49,19.02.2019,"6,8 °C","Min. 23:553,3 °C","Max. 16:1510,6 °C",75 %,Min. 15:5567 %,Max. 23:0589 %,"1020,1 hPa","Min. 00:001018,1 hPa","Max. 23:451022,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,9 km/h (0 Bft)","Max. 08:305,7 km/h (2 Bft)",SO,"0,42 h","Max. 15:400,33 h","0,533 mm","Max. 15:000,076 mm","0,6 UV-I","Max. 14:050,8 UV-I",65 W/m²,Max. 15:25304 W/m²,"2,6 °C","Max. 16:155,2 °C","Min. 05:501,0 °C","6,8 °C","Max. 16:1510,6 °C","Min. 23:553,3 °C","3,1 km/h (1 Bft)","Max. 08:3016,1 km/h (3 Bft)"
50,20.02.2019,"5,7 °C","Min. 07:35-0,4 °C","Max. 14:1012,3 °C",81 %,Min. 15:4058 %,Max. 09:4095 %,"1024,0 hPa","Min. 00:001022,4 hPa","Max. 23:401025,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,5 km/h (0 Bft)","Max. 11:504,4 km/h (1 Bft)",SW,"3,67 h","Max. 15:553,58 h","1,016 mm","Max. 13:000,204 mm","1,0 UV-I","Max. 12:151,4 UV-I",184 W/m²,Max. 13:30472 W/m²,"2,4 °C","Max. 12:306,1 °C","Min. 07:35-1,5 °C","5,7 °C","Max. 14:1012,3 °C","Min. 07:35-0,4 °C","1,6 km/h (1 Bft)","Max. 11:0011,3 km/h (2 Bft)"
51,21.02.2019,"7,9 °C","Min. 02:352,7 °C","Max. 15:2513,0 °C",81 %,Min. 16:3563 %,Max. 03:0591 %,"1027,6 hPa","Min. 00:001025,8 hPa","Max. 23:551029,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 09:155,2 km/h (1 Bft)",O-NO,"0,83 h","Max. 15:550,75 h","0,762 mm","Max. 12:050,102 mm","0,7 UV-I","Max. 12:351,3 UV-I",120 W/m²,Max. 12:35534 W/m²,"4,7 °C","Max. 14:007,2 °C","Min. 02:401,1 °C","7,9 °C","Max. 15:2513,0 °C","Min. 02:402,7 °C","1,9 km/h (1 Bft)","Max. 09:1512,9 km/h (3 Bft)"
52,22.02.2019,"10,2 °C","Min. 21:457,7 °C","Max. 12:4013,4 °C",76 %,Min. 14:3056 %,Max. 08:4088 %,"1033,3 hPa","Min. 01:001029,4 hPa","Max. 22:051036,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,5 km/h (1 Bft)","Max. 22:4011,9 km/h (2 Bft)",O-NO,"0,25 h","Max. 11:350,17 h","0,737 mm","Max. 12:050,127 mm","0,7 UV-I","Max. 11:351,2 UV-I",100 W/m²,Max. 11:35324 W/m²,"6,0 °C","Max. 11:208,7 °C","Min. 21:454,3 °C","10,1 °C","Max. 12:4013,4 °C","Min. 23:454,7 °C","4,1 km/h (1 Bft)","Max. 23:4030,6 km/h (5 Bft)"
53,23.02.2019,"6,8 °C","Min. 07:553,7 °C","Max. 14:5010,7 °C",54 %,Min. 21:5027 %,Max. 04:3079 %,"1037,4 hPa","Min. 00:001036,2 hPa","Max. 09:351038,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","5,3 km/h (1 Bft)","Max. 00:0518,3 km/h (3 Bft)",O-NO,"3,33 h","Max. 15:153,25 h","1,575 mm","Max. 13:000,229 mm","1,1 UV-I","Max. 12:201,6 UV-I",185 W/m²,Max. 12:20460 W/m²,"-3,0 °C","Max. 00:004,3 °C","Min. 23:25-12,2 °C","6,2 °C","Max. 14:5010,7 °C","Min. 05:00-0,1 °C","14,2 km/h (3 Bft)","Max. 00:3541,8 km/h (6 Bft)"
54,24.02.2019,"7,3 °C","Min. 08:000,1 °C","Max. 14:4513,3 °C",34 %,Min. 12:1521 %,Max. 07:3555 %,"1037,0 hPa","Min. 17:051035,9 hPa","Max. 10:001037,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,5 km/h (1 Bft)","Max. 00:009,1 km/h (2 Bft)",NW,"4,08 h","Max. 15:454,00 h","1,727 mm","Max. 13:050,254 mm","1,1 UV-I","Max. 12:051,8 UV-I",187 W/m²,Max. 12:50493 W/m²,"-7,8 °C","Max. 18:35-2,9 °C","Min. 08:55-12,4 °C","7,3 °C","Max. 14:4513,3 °C","Min. 08:000,1 °C","7,5 km/h (2 Bft)","Max. 02:0029,0 km/h (5 Bft)"
55,25.02.2019,"8,0 °C","Min. 07:150,9 °C","Max. 14:5516,9 °C",50 %,Min. 14:0030 %,Max. 23:5569 %,"1036,3 hPa","Min. 17:251034,3 hPa","Max. 10:351038,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,0 km/h (0 Bft)","Max. 15:004,1 km/h (1 Bft)",NW,"4,25 h","Max. 15:504,17 h","1,473 mm","Max. 13:000,254 mm","1,0 UV-I","Max. 12:351,7 UV-I",188 W/m²,Max. 12:35494 W/m²,"-2,3 °C","Max. 21:552,1 °C","Min. 00:45-7,7 °C","8,0 °C","Max. 14:5516,9 °C","Min. 07:200,9 °C","3,4 km/h (1 Bft)","Max. 00:3511,3 km/h (2 Bft)"
56,26.02.2019,"8,7 °C","Min. 07:500,7 °C","Max. 15:1518,4 °C",66 %,Min. 15:4039 %,Max. 09:1090 %,"1033,0 hPa","Min. 22:501030,5 hPa","Max. 01:201035,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,6 km/h (0 Bft)","Max. 15:054,1 km/h (1 Bft)",N-NW,"4,50 h","Max. 15:554,42 h","1,397 mm","Max. 13:000,279 mm","1,2 UV-I","Max. 12:051,8 UV-I",195 W/m²,Max. 12:55501 W/m²,"2,2 °C","Max. 13:055,5 °C","Min. 07:50-1,8 °C","8,7 °C","Max. 15:1518,4 °C","Min. 07:500,7 °C","2,1 km/h (1 Bft)","Max. 15:0511,3 km/h (2 Bft)"
57,27.02.2019,"8,3 °C","Min. 07:200,8 °C","Max. 15:3018,7 °C",66 %,Min. 15:4032 %,Max. 09:0093 %,"1026,1 hPa","Min. 23:451020,2 hPa","Max. 00:201030,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,4 km/h (0 Bft)","Max. 14:052,7 km/h (1 Bft)",N-NW,"4,08 h","Max. 15:504,00 h","1,295 mm","Max. 13:000,279 mm","1,2 UV-I","Max. 12:201,9 UV-I",193 W/m²,Max. 12:40510 W/m²,"1,5 °C","Max. 13:304,3 °C","Min. 07:00-0,9 °C","8,3 °C","Max. 15:3018,7 °C","Min. 07:250,8 °C","1,6 km/h (1 Bft)","Max. 10:306,4 km/h (2 Bft)"
58,28.02.2019,"11,4 °C","Min. 00:255,0 °C","Max. 15:1019,3 °C",64 %,Min. 15:0545 %,Max. 01:0578 %,"1017,5 hPa","Min. 15:351015,0 hPa","Max. 00:151020,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,8 km/h (1 Bft)","Max. 13:158,3 km/h (2 Bft)",SO,"3,83 h","Max. 15:203,75 h","1,651 mm","Max. 14:000,254 mm","1,1 UV-I","Max. 11:551,6 UV-I",182 W/m²,Max. 12:10476 W/m²,"4,6 °C","Max. 16:107,9 °C","Min. 00:00-0,0 °C","11,4 °C","Max. 15:1019,3 °C","Min. 00:255,0 °C","8,9 km/h (2 Bft)","Max. 17:4025,7 km/h (4 Bft)"
59,01.03.2019,"9,0 °C","Min. 23:307,4 °C","Max. 00:0010,7 °C",87 %,Min. 00:0076 %,Max. 10:0594 %,"1014,5 hPa","Min. 06:551012,2 hPa","Max. 23:301018,6 hPa","5,2 l/m²","Max. 15:200,8 l/m²","1,5 km/h (1 Bft)","Max. 01:406,2 km/h (2 Bft)",S,"0,08 h","Max. 00:000,00 h","0,406 mm","Max. 15:050,076 mm","0,5 UV-I","Max. 14:250,9 UV-I",54 W/m²,Max. 14:30347 W/m²,"7,1 °C","Max. 14:558,7 °C","Min. 23:305,2 °C","9,0 °C","Max. 00:0010,7 °C","Min. 23:307,4 °C","6,1 km/h (2 Bft)","Max. 01:4019,3 km/h (3 Bft)"
60,02.03.2019,"8,5 °C","Min. 04:006,3 °C","Max. 16:3011,3 °C",84 %,Min. 16:3070 %,Max. 09:0091 %,"1016,9 hPa","Min. 17:301014,9 hPa","Max. 01:301018,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,5 km/h (1 Bft)","Max. 23:004,8 km/h (1 Bft)",N-NO,"1,00 h","Max. 16:000,50 h","0,555 mm","Max. 13:000,076 mm","0,9 UV-I","Max. 13:001,4 UV-I",116 W/m²,Max. 13:30425 W/m²,"5,9 °C","Max. 13:307,6 °C","Min. 03:304,6 °C","8,4 °C","Max. 16:3011,3 °C","Min. 04:306,3 °C","6,7 km/h (2 Bft)","Max. 19:3016,1 km/h (3 Bft)"
61,03.03.2019,"10,6 °C","Min. 02:309,1 °C","Max. 17:0012,2 °C",75 %,Min. 22:0067 %,Max. 00:0085 %,"1012,5 hPa","Min. 23:301005,4 hPa","Max. 00:001016,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,6 km/h (1 Bft)","Max. 08:306,4 km/h (2 Bft)",N-NO,"0,00 h","Max. 00:000,00 h","0,706 mm","Max. 10:000,051 mm","0,6 UV-I","Max. 13:300,7 UV-I",69 W/m²,Max. 13:30153 W/m²,"6,3 °C","Max. 00:006,9 °C","Min. 08:305,7 °C","10,6 °C","Max. 16:3012,1 °C","Min. 02:309,1 °C","14,7 km/h (3 Bft)","Max. 09:0024,1 km/h (4 Bft)"
62,04.03.2019,"9,9 °C","Min. 23:206,2 °C","Max. 11:2013,1 °C",70 %,Min. 09:3053 %,Max. 16:2087 %,"1001,0 hPa","Min. 13:55997,0 hPa","Max. 23:451006,8 hPa","2,8 l/m²","Max. 16:001,0 l/m²","4,8 km/h (1 Bft)","Max. 11:4516,6 km/h (3 Bft)",S,"0,50 h","Max. 13:300,42 h","1,168 mm","Max. 13:050,178 mm","0,9 UV-I","Max. 12:501,6 UV-I",100 W/m²,Max. 13:30541 W/m²,"4,6 °C","Max. 13:206,4 °C","Min. 18:252,5 °C","9,1 °C","Max. 08:3012,1 °C","Min. 23:555,3 °C","15,2 km/h (3 Bft)","Max. 09:3048,3 km/h (6 Bft)"
63,05.03.2019,"6,5 °C","Min. 05:355,3 °C","Max. 09:557,8 °C",86 %,Min. 10:2570 %,Max. 20:4092 %,"1009,6 hPa","Min. 00:051006,8 hPa","Max. 21:451012,9 hPa","2,8 l/m²","Max. 04:150,2 l/m²","3,4 km/h (1 Bft)","Max. 09:2010,4 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,508 mm","Max. 10:000,077 mm","0,4 UV-I","Max. 12:050,6 UV-I",67 W/m²,Max. 12:10162 W/m²,"4,3 °C","Max. 14:055,6 °C","Min. 10:252,7 °C","6,4 °C","Max. 10:107,7 °C","Min. 09:204,2 °C","9,9 km/h (2 Bft)","Max. 08:4530,6 km/h (5 Bft)"
64,06.03.2019,"11,4 °C","Min. 05:505,1 °C","Max. 15:4516,6 °C",64 %,Min. 15:5543 %,Max. 00:0091 %,"1005,0 hPa","Min. 23:35997,3 hPa","Max. 00:001012,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,7 km/h (1 Bft)","Max. 09:2012,6 km/h (3 Bft)",SO,"2,83 h","Max. 15:302,75 h","1,626 mm","Max. 13:050,228 mm","1,0 UV-I","Max. 11:551,7 UV-I",188 W/m²,Max. 12:55514 W/m²,"4,2 °C","Max. 18:206,3 °C","Min. 22:502,2 °C","11,0 °C","Max. 15:4516,6 °C","Min. 05:505,1 °C","9,8 km/h (2 Bft)","Max. 08:5030,6 km/h (5 Bft)"
65,07.03.2019,"11,0 °C","Min. 21:257,3 °C","Max. 04:5514,6 °C",67 %,Min. 04:3044 %,Max. 13:2086 %,"1000,7 hPa","Min. 04:30993,7 hPa","Max. 23:251007,3 hPa","1,4 l/m²","Max. 12:550,6 l/m²","5,3 km/h (1 Bft)","Max. 17:4511,0 km/h (2 Bft)",S,"0,33 h","Max. 17:450,25 h","1,245 mm","Max. 15:000,101 mm","0,5 UV-I","Max. 14:151,0 UV-I",95 W/m²,Max. 15:45235 W/m²,"4,9 °C","Max. 14:357,3 °C","Min. 00:152,2 °C","10,6 °C","Max. 04:2514,1 °C","Min. 19:357,2 °C","14,2 km/h (3 Bft)","Max. 06:0532,2 km/h (5 Bft)"
66,08.03.2019,"8,5 °C","Min. 08:006,9 °C","Max. 15:0512,1 °C",74 %,Min. 14:4063 %,Max. 00:4084 %,"1013,5 hPa","Min. 00:101007,1 hPa","Max. 21:151017,8 hPa","0,4 l/m²","Max. 15:350,2 l/m²","3,4 km/h (1 Bft)","Max. 15:058,5 km/h (2 Bft)",S-SW,"0,75 h","Max. 16:350,67 h","0,940 mm","Max. 14:050,127 mm","0,6 UV-I","Max. 13:151,5 UV-I",102 W/m²,Max. 13:15531 W/m²,"4,2 °C","Max. 16:056,0 °C","Min. 22:152,2 °C","8,5 °C","Max. 14:5511,8 °C","Min. 07:507,0 °C","9,6 km/h (2 Bft)","Max. 12:2025,7 km/h (4 Bft)"
67,09.03.2019,"9,7 °C","Min. 00:357,2 °C","Max. 17:4511,8 °C",76 %,Min. 19:3065 %,Max. 07:4088 %,"1015,6 hPa","Min. 17:301013,2 hPa","Max. 22:251017,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","5,5 km/h (2 Bft)","Max. 15:5510,6 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,787 mm","Max. 12:000,076 mm","0,4 UV-I","Max. 11:000,9 UV-I",59 W/m²,Max. 11:00192 W/m²,"5,6 °C","Max. 15:457,7 °C","Min. 01:452,1 °C","9,3 °C","Max. 17:4511,8 °C","Min. 06:255,6 °C","14,3 km/h (3 Bft)","Max. 17:4035,4 km/h (5 Bft)"
68,10.03.2019,"10,7 °C","Min. 22:155,7 °C","Max. 14:5015,3 °C",76 %,Min. 16:0544 %,Max. 09:1095 %,"1010,6 hPa","Min. 14:051004,6 hPa","Max. 23:551018,2 hPa","7,6 l/m²","Max. 05:000,4 l/m²","5,3 km/h (1 Bft)","Max. 17:1514,6 km/h (3 Bft)",S,"0,58 h","Max. 16:150,50 h","1,092 mm","Max. 17:000,153 mm","0,6 UV-I","Max. 13:501,6 UV-I",90 W/m²,Max. 13:50435 W/m²,"6,2 °C","Max. 11:2511,4 °C","Min. 23:300,6 °C","10,2 °C","Max. 14:4514,9 °C","Min. 21:055,3 °C","15,5 km/h (3 Bft)","Max. 16:2546,7 km/h (6 Bft)"
69,11.03.2019,"6,1 °C","Min. 06:253,7 °C","Max. 16:058,5 °C",63 %,Min. 12:4049 %,Max. 06:1583 %,"1019,7 hPa","Min. 05:201015,5 hPa","Max. 23:551025,6 hPa","0,8 l/m²","Max. 05:450,4 l/m²","4,9 km/h (1 Bft)","Max. 16:3512,3 km/h (2 Bft)",NW,"0,25 h","Max. 16:250,17 h","1,092 mm","Max. 12:050,127 mm","0,5 UV-I","Max. 12:301,3 UV-I",114 W/m²,Max. 10:35477 W/m²,"-0,5 °C","Max. 05:452,1 °C","Min. 12:40-2,3 °C","5,9 °C","Max. 16:058,4 °C","Min. 06:152,6 °C","14,4 km/h (3 Bft)","Max. 11:3033,8 km/h (5 Bft)"
70,12.03.2019,"7,2 °C","Min. 06:451,7 °C","Max. 15:3511,2 °C",58 %,Min. 18:2036 %,Max. 07:0583 %,"1018,4 hPa","Min. 23:151004,4 hPa","Max. 03:001026,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","4,1 km/h (1 Bft)","Max. 11:358,7 km/h (2 Bft)",S,"3,00 h","Max. 15:102,92 h","1,727 mm","Max. 13:000,204 mm","1,2 UV-I","Max. 11:402,0 UV-I",195 W/m²,Max. 11:40564 W/m²,"-1,0 °C","Max. 23:301,7 °C","Min. 18:20-4,3 °C","7,2 °C","Max. 15:3511,2 °C","Min. 06:451,7 °C","10,7 km/h (2 Bft)","Max. 11:3522,5 km/h (4 Bft)"
71,13.03.2019,"7,3 °C","Min. 23:155,1 °C","Max. 00:3510,6 °C",72 %,Min. 14:0556 %,Max. 21:5592 %,"1010,2 hPa","Min. 00:001004,7 hPa","Max. 09:201012,1 hPa","4,0 l/m²","Max. 21:001,0 l/m²","5,5 km/h (2 Bft)","Max. 09:1011,8 km/h (2 Bft)",S,"0,83 h","Max. 13:050,75 h","1,143 mm","Max. 13:050,203 mm","0,7 UV-I","Max. 12:451,6 UV-I",125 W/m²,Max. 12:45584 W/m²,"2,4 °C","Max. 21:554,2 °C","Min. 11:350,6 °C","6,9 °C","Max. 00:3510,6 °C","Min. 09:102,8 °C","15,3 km/h (3 Bft)","Max. 12:5533,8 km/h (5 Bft)"
72,14.03.2019,"5,8 °C","Min. 00:005,1 °C","Max. 17:356,7 °C",90 %,Min. 08:2583 %,Max. 22:1593 %,"1007,8 hPa","Min. 16:451001,4 hPa","Max. 03:151013,0 hPa","3,6 l/m²","Max. 00:450,2 l/m²","4,5 km/h (1 Bft)","Max. 14:2011,6 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,279 mm","Max. 09:000,026 mm","0,0 UV-I","Max. 00:000,0 UV-I",41 W/m²,Max. 15:2577 W/m²,"4,3 °C","Max. 23:105,4 °C","Min. 08:253,7 °C","5,3 °C","Max. 08:406,6 °C","Min. 14:201,8 °C","11,7 km/h (2 Bft)","Max. 15:0532,2 km/h (5 Bft)"
73,15.03.2019,"8,9 °C","Min. 02:055,6 °C","Max. 15:3011,7 °C",92 %,Min. 05:3089 %,Max. 12:5596 %,"1009,1 hPa","Min. 11:201007,9 hPa","Max. 23:501011,2 hPa","6,4 l/m²","Max. 06:450,2 l/m²","3,5 km/h (1 Bft)","Max. 16:457,6 km/h (2 Bft)",S-SW,"0,00 h","Max. 00:000,00 h","0,203 mm","Max. 11:000,026 mm","0,0 UV-I","Max. 00:000,0 UV-I",30 W/m²,Max. 13:3561 W/m²,"7,7 °C","Max. 14:3010,3 °C","Min. 02:054,4 °C","8,9 °C","Max. 15:3511,7 °C","Min. 02:055,6 °C","10,6 km/h (2 Bft)","Max. 16:4527,4 km/h (5 Bft)"
