,Datum,Temp. A.,Temp. A..1,Temp. A..2,Feuchte A.,Feuchte A..1,Feuchte A..2,Luftdruck,Luftdruck.1,Luftdruck.2,Regen,Regen.1,Wind,Wind.1,Richtung,Sonnenschein,Sonnenschein.1,ET,ET.1,UV,UV.1,Solar,Solar.1,Taupunkt,Taupunkt.1,Taupunkt.2,Windchill,Windchill.1,Windchill.2,Windböen,Windböen.1
91,02.04.2010,"7,8 °C","Min. 07:251,2 °C","Max. 17:5014,2 °C",64 %,Min. 17:5037 %,Max. 07:5091 %,"1015,7 hPa","Min. 22:051011,8 hPa","Max. 02:051018,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,5 km/h (1 Bft)","Max. 11:108,7 km/h (2 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"0,9 °C","Max. 12:003,0 °C","Min. 18:15-0,7 °C","7,8 °C","Max. 17:4514,1 °C","Min. 07:251,2 °C","8,1 km/h (2 Bft)","Max. 12:1522,5 km/h (4 Bft)"
92,03.04.2010,"9,7 °C","Min. 07:156,9 °C","Max. 13:1513,8 °C",78 %,Min. 13:5557 %,Max. 23:4593 %,"1011,3 hPa","Min. 22:301009,2 hPa","Max. 02:001012,6 hPa","4,8 l/m²","Max. 23:100,4 l/m²","2,5 km/h (1 Bft)","Max. 13:106,7 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,9 °C","Max. 18:307,7 °C","Min. 00:052,6 °C","9,7 °C","Max. 13:1513,8 °C","Min. 07:206,9 °C","8,0 km/h (2 Bft)","Max. 16:0522,5 km/h (4 Bft)"
93,04.04.2010,"9,3 °C","Min. 06:356,4 °C","Max. 17:2014,0 °C",77 %,Min. 17:3055 %,Max. 00:0093 %,"1012,4 hPa","Min. 00:251008,4 hPa","Max. 23:551019,3 hPa","0,2 l/m²","Max. 00:000,2 l/m²","3,0 km/h (1 Bft)","Max. 14:5511,7 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,4 °C","Max. 15:156,7 °C","Min. 18:553,7 °C","9,3 °C","Max. 17:1513,9 °C","Min. 06:406,4 °C","10,2 km/h (2 Bft)","Max. 14:5540,2 km/h (6 Bft)"
94,05.04.2010,"8,7 °C","Min. 23:504,9 °C","Max. 17:0013,6 °C",70 %,Min. 17:4545 %,Max. 06:1092 %,"1025,7 hPa","Min. 00:001019,3 hPa","Max. 21:451028,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,9 km/h (0 Bft)","Max. 16:004,8 km/h (1 Bft)",SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"3,3 °C","Max. 06:105,4 °C","Min. 19:100,5 °C","8,7 °C","Max. 17:0013,6 °C","Min. 23:504,9 °C","3,8 km/h (1 Bft)","Max. 16:5516,1 km/h (3 Bft)"
95,06.04.2010,"10,2 °C","Min. 05:551,5 °C","Max. 17:0018,5 °C",61 %,Min. 16:5540 %,Max. 06:0089 %,"1024,0 hPa","Min. 22:101018,9 hPa","Max. 00:001027,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,8 km/h (1 Bft)","Max. 12:1511,8 km/h (2 Bft)",SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"2,4 °C","Max. 16:505,1 °C","Min. 05:35-0,2 °C","10,2 °C","Max. 17:0018,5 °C","Min. 05:351,6 °C","9,0 km/h (2 Bft)","Max. 15:2025,7 km/h (4 Bft)"
96,07.04.2010,"15,4 °C","Min. 07:359,3 °C","Max. 17:2523,3 °C",48 %,Min. 18:0029 %,Max. 23:2060 %,"1017,4 hPa","Min. 17:201015,6 hPa","Max. 00:001019,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,9 km/h (1 Bft)","Max. 03:008,5 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"4,0 °C","Max. 21:106,8 °C","Min. 06:251,3 °C","15,3 °C","Max. 17:1523,2 °C","Min. 07:359,3 °C","9,4 km/h (2 Bft)","Max. 01:1525,7 km/h (4 Bft)"
97,08.04.2010,"13,5 °C","Min. 06:557,9 °C","Max. 15:3018,9 °C",69 %,Min. 17:5553 %,Max. 08:3085 %,"1021,8 hPa","Min. 00:001017,3 hPa","Max. 23:451027,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 18:157,3 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,8 °C","Max. 15:1010,3 °C","Min. 06:405,0 °C","13,5 °C","Max. 15:3018,9 °C","Min. 07:007,9 °C","5,7 km/h (2 Bft)","Max. 18:1524,1 km/h (4 Bft)"
98,09.04.2010,"13,0 °C","Min. 23:509,6 °C","Max. 17:4018,4 °C",63 %,Min. 17:3041 %,Max. 02:3589 %,"1029,1 hPa","Min. 00:001027,3 hPa","Max. 11:551030,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,8 km/h (1 Bft)","Max. 12:308,7 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,5 °C","Max. 04:008,7 °C","Min. 11:252,0 °C","12,9 °C","Max. 17:3018,3 °C","Min. 23:509,6 °C","10,2 km/h (2 Bft)","Max. 12:3030,6 km/h (5 Bft)"
99,10.04.2010,"10,7 °C","Min. 04:455,9 °C","Max. 14:5016,2 °C",62 %,Min. 17:0540 %,Max. 04:4584 %,"1027,2 hPa","Min. 19:151024,3 hPa","Max. 00:001029,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,0 km/h (1 Bft)","Max. 13:508,1 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"3,3 °C","Max. 10:207,3 °C","Min. 19:550,3 °C","10,7 °C","Max. 14:5016,2 °C","Min. 04:455,9 °C","7,0 km/h (2 Bft)","Max. 15:0525,7 km/h (4 Bft)"
100,11.04.2010,"7,6 °C","Min. 03:055,3 °C","Max. 18:2010,9 °C",69 %,Min. 18:0556 %,Max. 13:4080 %,"1021,4 hPa","Min. 18:251019,2 hPa","Max. 00:001024,9 hPa","0,4 l/m²","Max. 13:150,2 l/m²","3,3 km/h (1 Bft)","Max. 23:4013,4 km/h (3 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"2,2 °C","Max. 14:104,7 °C","Min. 01:050,3 °C","7,4 °C","Max. 18:0010,8 °C","Min. 23:402,2 °C","10,2 km/h (2 Bft)","Max. 16:0029,0 km/h (5 Bft)"
101,12.04.2010,"6,8 °C","Min. 07:105,2 °C","Max. 14:408,5 °C",80 %,Min. 00:0065 %,Max. 10:4590 %,"1017,3 hPa","Min. 19:001016,0 hPa","Max. 00:001019,9 hPa","1,4 l/m²","Max. 08:400,2 l/m²","2,2 km/h (1 Bft)","Max. 00:4012,9 km/h (3 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"3,4 °C","Max. 13:205,9 °C","Min. 00:100,6 °C","6,6 °C","Max. 14:158,4 °C","Min. 00:402,1 °C","7,6 km/h (2 Bft)","Max. 00:0527,4 km/h (5 Bft)"
102,13.04.2010,"8,6 °C","Min. 00:555,8 °C","Max. 16:4012,1 °C",84 %,Min. 13:3072 %,Max. 09:1594 %,"1014,8 hPa","Min. 20:151013,8 hPa","Max. 00:001016,1 hPa","7,2 l/m²","Max. 21:050,4 l/m²","0,9 km/h (0 Bft)","Max. 01:355,8 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,0 °C","Max. 19:458,2 °C","Min. 01:553,6 °C","8,6 °C","Max. 16:3512,0 °C","Min. 00:455,9 °C","4,1 km/h (1 Bft)","Max. 01:3517,7 km/h (3 Bft)"
103,14.04.2010,"11,1 °C","Min. 06:407,2 °C","Max. 17:0516,8 °C",71 %,Min. 16:5035 %,Max. 02:5095 %,"1013,7 hPa","Min. 17:451012,5 hPa","Max. 23:501015,1 hPa","1,0 l/m²","Max. 00:400,2 l/m²","1,9 km/h (1 Bft)","Max. 21:3010,1 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,2 °C","Max. 11:358,5 °C","Min. 16:350,8 °C","11,1 °C","Max. 17:0516,8 °C","Min. 06:407,2 °C","7,2 km/h (2 Bft)","Max. 22:2524,1 km/h (4 Bft)"
104,15.04.2010,"10,5 °C","Min. 04:557,5 °C","Max. 15:1014,0 °C",71 %,Min. 14:1557 %,Max. 07:1086 %,"1015,9 hPa","Min. 03:301014,9 hPa","Max. 23:001017,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 18:505,2 km/h (1 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,5 °C","Max. 15:006,6 °C","Min. 00:004,2 °C","10,5 °C","Max. 15:1014,0 °C","Min. 04:557,5 °C","6,3 km/h (2 Bft)","Max. 00:0017,7 km/h (3 Bft)"
105,16.04.2010,"12,5 °C","Min. 07:058,7 °C","Max. 14:1017,9 °C",61 %,Min. 13:0544 %,Max. 07:2581 %,"1018,7 hPa","Min. 00:001017,7 hPa","Max. 23:501021,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,0 km/h (1 Bft)","Max. 16:408,3 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"4,9 °C","Max. 16:306,4 °C","Min. 22:501,8 °C","12,5 °C","Max. 14:1017,9 °C","Min. 07:058,7 °C","8,0 km/h (2 Bft)","Max. 16:5522,5 km/h (4 Bft)"
106,17.04.2010,"12,0 °C","Min. 07:103,9 °C","Max. 17:2520,4 °C",56 %,Min. 17:3035 %,Max. 07:3583 %,"1019,8 hPa","Min. 23:201015,9 hPa","Max. 02:201022,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,7 km/h (1 Bft)","Max. 23:206,1 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"2,9 °C","Max. 16:105,6 °C","Min. 07:051,0 °C","12,0 °C","Max. 17:2520,4 °C","Min. 07:103,9 °C","6,5 km/h (2 Bft)","Max. 18:3519,3 km/h (3 Bft)"
107,18.04.2010,"14,1 °C","Min. 06:555,1 °C","Max. 17:1022,5 °C",53 %,Min. 17:3031 %,Max. 06:4081 %,"1012,4 hPa","Min. 17:201009,7 hPa","Max. 00:001015,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,1 km/h (1 Bft)","Max. 03:554,6 km/h (1 Bft)",W,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"4,1 °C","Max. 14:006,7 °C","Min. 00:351,7 °C","14,1 °C","Max. 17:1022,5 °C","Min. 06:555,1 °C","4,5 km/h (1 Bft)","Max. 00:0517,7 km/h (3 Bft)"
108,19.04.2010,"14,5 °C","Min. 06:406,4 °C","Max. 17:3522,8 °C",55 %,Min. 15:4031 %,Max. 06:4079 %,"1012,3 hPa","Min. 00:001010,9 hPa","Max. 23:551013,9 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,0 km/h (0 Bft)","Max. 17:404,5 km/h (1 Bft)",W,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"4,8 °C","Max. 11:457,0 °C","Min. 06:502,8 °C","14,5 °C","Max. 17:3522,8 °C","Min. 06:406,4 °C","4,5 km/h (1 Bft)","Max. 16:3016,1 km/h (3 Bft)"
109,20.04.2010,"13,7 °C","Min. 06:305,9 °C","Max. 14:4021,2 °C",59 %,Min. 17:2034 %,Max. 07:4592 %,"1013,8 hPa","Min. 17:451011,9 hPa","Max. 23:551016,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,9 km/h (1 Bft)","Max. 14:208,0 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,0 °C","Max. 10:557,5 °C","Min. 21:051,9 °C","13,7 °C","Max. 14:3521,1 °C","Min. 06:305,9 °C","7,2 km/h (2 Bft)","Max. 15:4524,1 km/h (4 Bft)"
110,21.04.2010,"9,9 °C","Min. 06:304,6 °C","Max. 14:5515,0 °C",54 %,Min. 14:5539 %,Max. 07:1575 %,"1016,9 hPa","Min. 16:551015,5 hPa","Max. 23:451018,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,0 km/h (1 Bft)","Max. 13:507,2 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"0,9 °C","Max. 17:253,3 °C","Min. 21:40-0,8 °C","9,9 °C","Max. 14:5515,0 °C","Min. 06:304,6 °C","7,8 km/h (2 Bft)","Max. 00:2522,5 km/h (4 Bft)"
111,22.04.2010,"10,3 °C","Min. 05:252,7 °C","Max. 17:1018,3 °C",49 %,Min. 17:4525 %,Max. 05:3077 %,"1015,9 hPa","Min. 19:251012,5 hPa","Max. 01:451018,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 17:308,2 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"-1,0 °C","Max. 08:502,3 °C","Min. 21:50-4,7 °C","10,3 °C","Max. 17:1018,3 °C","Min. 05:252,7 °C","5,9 km/h (2 Bft)","Max. 22:5022,5 km/h (4 Bft)"
112,23.04.2010,"13,5 °C","Min. 07:004,9 °C","Max. 17:2521,7 °C",37 %,Min. 18:3523 %,Max. 07:4560 %,"1013,0 hPa","Min. 16:551012,1 hPa","Max. 23:401014,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,7 km/h (1 Bft)","Max. 11:207,5 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"-1,3 °C","Max. 10:351,8 °C","Min. 03:00-4,8 °C","13,5 °C","Max. 17:2521,6 °C","Min. 07:004,9 °C","6,8 km/h (2 Bft)","Max. 11:3520,9 km/h (4 Bft)"
113,24.04.2010,"15,3 °C","Min. 06:304,1 °C","Max. 16:5525,1 °C",44 %,Min. 16:4022 %,Max. 07:0575 %,"1017,5 hPa","Min. 00:001014,8 hPa","Max. 23:101019,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,5 km/h (1 Bft)","Max. 14:157,6 km/h (2 Bft)",O,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"1,8 °C","Max. 11:505,2 °C","Min. 00:05-0,8 °C","15,3 °C","Max. 16:5525,1 °C","Min. 06:304,1 °C","5,4 km/h (2 Bft)","Max. 14:1522,5 km/h (4 Bft)"
114,25.04.2010,"18,4 °C","Min. 07:007,9 °C","Max. 17:3026,0 °C",45 %,Min. 16:4026 %,Max. 06:5575 %,"1020,1 hPa","Min. 19:101019,0 hPa","Max. 08:301021,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,5 km/h (1 Bft)","Max. 12:108,2 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,4 °C","Max. 12:108,0 °C","Min. 01:352,4 °C","18,4 °C","Max. 17:3526,0 °C","Min. 06:508,0 °C","5,7 km/h (2 Bft)","Max. 13:0522,5 km/h (4 Bft)"
115,26.04.2010,"16,2 °C","Min. 06:5011,3 °C","Max. 16:5021,7 °C",65 %,Min. 16:2541 %,Max. 07:2594 %,"1023,1 hPa","Min. 00:001019,4 hPa","Max. 23:401024,5 hPa","2,6 l/m²","Max. 03:550,4 l/m²","1,9 km/h (1 Bft)","Max. 12:408,0 km/h (2 Bft)",W-SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,1 °C","Max. 10:0513,2 °C","Min. 00:056,4 °C","16,2 °C","Max. 16:5021,7 °C","Min. 06:5511,3 °C","7,3 km/h (2 Bft)","Max. 02:1524,1 km/h (4 Bft)"
116,27.04.2010,"15,1 °C","Min. 06:158,3 °C","Max. 17:2522,4 °C",64 %,Min. 17:3536 %,Max. 06:3090 %,"1025,6 hPa","Min. 00:301024,5 hPa","Max. 08:201026,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,0 km/h (0 Bft)","Max. 14:055,4 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,8 °C","Max. 12:1510,8 °C","Min. 18:005,9 °C","15,1 °C","Max. 17:2522,4 °C","Min. 06:158,3 °C","4,1 km/h (1 Bft)","Max. 14:4020,9 km/h (4 Bft)"
117,28.04.2010,"17,3 °C","Min. 06:509,2 °C","Max. 16:3525,3 °C",55 %,Min. 16:3032 %,Max. 07:1083 %,"1023,7 hPa","Min. 23:501019,3 hPa","Max. 01:301026,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,1 km/h (0 Bft)","Max. 15:006,6 km/h (2 Bft)",O,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,2 °C","Max. 11:1010,1 °C","Min. 23:205,3 °C","17,3 °C","Max. 16:3525,2 °C","Min. 06:509,2 °C","4,7 km/h (1 Bft)","Max. 15:0022,5 km/h (4 Bft)"
118,29.04.2010,"20,2 °C","Min. 06:5010,7 °C","Max. 16:2028,3 °C",52 %,Min. 13:4033 %,Max. 06:1579 %,"1014,1 hPa","Min. 21:101008,8 hPa","Max. 00:001019,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 13:306,6 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,3 °C","Max. 20:2011,8 °C","Min. 00:506,1 °C","20,2 °C","Max. 16:2028,3 °C","Min. 06:1010,8 °C","4,6 km/h (1 Bft)","Max. 10:0016,1 km/h (3 Bft)"
119,30.04.2010,"17,9 °C","Min. 23:4013,6 °C","Max. 11:2022,9 °C",68 %,Min. 11:5047 %,Max. 19:2087 %,"1010,5 hPa","Min. 01:201008,5 hPa","Max. 23:501012,2 hPa","0,4 l/m²","Max. 18:100,2 l/m²","2,1 km/h (1 Bft)","Max. 12:156,3 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"11,6 °C","Max. 19:2013,2 °C","Min. 13:159,4 °C","17,9 °C","Max. 11:2022,9 °C","Min. 23:4013,6 °C","7,8 km/h (2 Bft)","Max. 12:0522,5 km/h (4 Bft)"
120,01.05.2010,"13,8 °C","Min. 03:2012,2 °C","Max. 12:5516,8 °C",82 %,Min. 17:5066 %,Max. 14:4092 %,"1010,9 hPa","Min. 18:201009,9 hPa","Max. 00:051012,2 hPa","2,0 l/m²","Max. 13:500,4 l/m²","1,1 km/h (1 Bft)","Max. 16:103,7 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,7 °C","Max. 15:3012,6 °C","Min. 17:509,1 °C","13,8 °C","Max. 12:5516,8 °C","Min. 03:2512,2 °C","5,5 km/h (2 Bft)","Max. 16:1017,7 km/h (3 Bft)"
121,02.05.2010,"13,2 °C","Min. 06:1510,8 °C","Max. 15:2017,5 °C",83 %,Min. 15:3060 %,Max. 07:0592 %,"1009,5 hPa","Min. 18:301007,8 hPa","Max. 00:001011,2 hPa","0,8 l/m²","Max. 16:150,4 l/m²","1,3 km/h (1 Bft)","Max. 09:555,0 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,3 °C","Max. 17:3011,3 °C","Min. 23:559,0 °C","13,2 °C","Max. 15:2017,5 °C","Min. 06:1510,8 °C","5,3 km/h (1 Bft)","Max. 15:4022,5 km/h (4 Bft)"
122,03.05.2010,"11,8 °C","Min. 05:459,1 °C","Max. 15:3516,9 °C",80 %,Min. 15:3551 %,Max. 05:4591 %,"1010,5 hPa","Min. 01:501008,3 hPa","Max. 23:551014,6 hPa","0,2 l/m²","Max. 16:400,2 l/m²","1,1 km/h (1 Bft)","Max. 16:204,6 km/h (1 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,4 °C","Max. 13:009,8 °C","Min. 15:356,7 °C","11,8 °C","Max. 15:3516,9 °C","Min. 05:459,1 °C","5,2 km/h (1 Bft)","Max. 16:2522,5 km/h (4 Bft)"
123,04.05.2010,"11,4 °C","Min. 05:307,3 °C","Max. 15:2016,2 °C",74 %,Min. 14:5557 %,Max. 03:3088 %,"1014,9 hPa","Min. 16:051013,5 hPa","Max. 08:101015,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,9 km/h (1 Bft)","Max. 18:557,1 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,6 °C","Max. 15:158,6 °C","Min. 23:404,0 °C","11,4 °C","Max. 15:1016,1 °C","Min. 04:557,4 °C","11,4 km/h (2 Bft)","Max. 13:0025,7 km/h (4 Bft)"
124,05.05.2010,"10,3 °C","Min. 06:406,4 °C","Max. 17:4014,2 °C",61 %,Min. 12:2552 %,Max. 23:5084 %,"1011,7 hPa","Min. 23:551005,7 hPa","Max. 00:401016,4 hPa","0,2 l/m²","Max. 23:150,2 l/m²","3,8 km/h (1 Bft)","Max. 18:409,9 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"3,0 °C","Max. 21:406,5 °C","Min. 07:15-0,3 °C","10,3 °C","Max. 17:4014,2 °C","Min. 06:406,4 °C","12,8 km/h (3 Bft)","Max. 14:5032,2 km/h (5 Bft)"
125,06.05.2010,"7,5 °C","Min. 23:506,1 °C","Max. 00:008,8 °C",91 %,Min. 00:3582 %,Max. 23:3095 %,"1002,3 hPa","Min. 10:501001,0 hPa","Max. 00:001005,6 hPa","21,0 l/m²","Max. 11:400,6 l/m²","1,1 km/h (1 Bft)","Max. 01:503,8 km/h (1 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,1 °C","Max. 15:157,2 °C","Min. 23:155,3 °C","7,5 °C","Max. 00:008,8 °C","Min. 23:556,1 °C","5,4 km/h (2 Bft)","Max. 00:1517,7 km/h (3 Bft)"
126,07.05.2010,"7,5 °C","Min. 07:005,7 °C","Max. 13:059,7 °C",91 %,Min. 17:5583 %,Max. 00:3095 %,"1006,1 hPa","Min. 00:001003,3 hPa","Max. 23:251008,9 hPa","2,0 l/m²","Max. 01:250,2 l/m²","0,6 km/h (0 Bft)","Max. 19:202,6 km/h (1 Bft)",SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,0 °C","Max. 12:507,7 °C","Min. 07:055,0 °C","7,5 °C","Max. 13:059,7 °C","Min. 07:055,7 °C","3,5 km/h (1 Bft)","Max. 08:3514,5 km/h (3 Bft)"
127,08.05.2010,"11,4 °C","Min. 03:105,9 °C","Max. 16:4018,9 °C",75 %,Min. 17:5045 %,Max. 05:2094 %,"1008,9 hPa","Min. 03:151008,2 hPa","Max. 11:001009,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,4 km/h (0 Bft)","Max. 14:304,5 km/h (1 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,7 °C","Max. 12:409,8 °C","Min. 19:254,5 °C","11,4 °C","Max. 16:4018,9 °C","Min. 03:155,9 °C","2,1 km/h (1 Bft)","Max. 14:3011,3 km/h (2 Bft)"
