,Datum,Temp. A.,Temp. A..1,Temp. A..2,Feuchte A.,Feuchte A..1,Feuchte A..2,Luftdruck,Luftdruck.1,Luftdruck.2,Regen,Regen.1,Wind,Wind.1,Richtung,Sonnenschein,Sonnenschein.1,ET,ET.1,UV,UV.1,Solar,Solar.1,Taupunkt,Taupunkt.1,Taupunkt.2,Windchill,Windchill.1,Windchill.2,Windböen,Windböen.1
91,02.04.2011,"16,3 °C","Min. 07:358,1 °C","Max. 17:2026,5 °C",70 %,Min. 17:3037 %,Max. 06:3596 %,"1016,8 hPa","Min. 23:001012,2 hPa","Max. 00:001022,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,2 km/h (1 Bft)","Max. 12:256,4 km/h (2 Bft)",W-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,9 °C","Max. 13:4513,0 °C","Min. 07:357,3 °C","16,3 °C","Max. 17:1026,4 °C","Min. 07:358,1 °C","4,6 km/h (1 Bft)","Max. 11:4520,9 km/h (4 Bft)"
92,03.04.2011,"17,4 °C","Min. 04:1510,7 °C","Max. 16:4525,9 °C",68 %,Min. 14:4540 %,Max. 21:5586 %,"1011,3 hPa","Min. 16:351009,3 hPa","Max. 22:451012,8 hPa","0,8 l/m²","Max. 21:150,4 l/m²","1,5 km/h (1 Bft)","Max. 18:406,6 km/h (2 Bft)",O,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,7 °C","Max. 17:2513,6 °C","Min. 04:208,3 °C","17,4 °C","Max. 16:4525,9 °C","Min. 04:2010,7 °C","5,9 km/h (2 Bft)","Max. 19:2520,9 km/h (4 Bft)"
93,04.04.2011,"11,9 °C","Min. 07:208,3 °C","Max. 17:4016,7 °C",78 %,Min. 17:4051 %,Max. 07:3094 %,"1019,9 hPa","Min. 00:001012,6 hPa","Max. 23:401025,0 hPa","8,0 l/m²","Max. 02:500,4 l/m²","1,7 km/h (1 Bft)","Max. 04:156,9 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,0 °C","Max. 00:1011,6 °C","Min. 20:405,8 °C","11,9 °C","Max. 17:4016,7 °C","Min. 07:108,4 °C","7,1 km/h (2 Bft)","Max. 04:1530,6 km/h (5 Bft)"
94,05.04.2011,"12,1 °C","Min. 06:506,2 °C","Max. 16:1517,6 °C",72 %,Min. 17:2048 %,Max. 07:2093 %,"1026,6 hPa","Min. 00:051024,9 hPa","Max. 10:001028,4 hPa","0,2 l/m²","Max. 23:100,2 l/m²","1,0 km/h (0 Bft)","Max. 14:004,5 km/h (1 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,8 °C","Max. 23:509,2 °C","Min. 06:505,0 °C","12,1 °C","Max. 16:1517,6 °C","Min. 06:506,2 °C","4,5 km/h (1 Bft)","Max. 13:5014,5 km/h (3 Bft)"
95,06.04.2011,"15,9 °C","Min. 00:5010,6 °C","Max. 17:3523,9 °C",70 %,Min. 17:3548 %,Max. 00:2087 %,"1027,9 hPa","Min. 23:451026,6 hPa","Max. 11:001029,6 hPa","0,2 l/m²","Max. 00:150,2 l/m²","0,6 km/h (0 Bft)","Max. 14:303,8 km/h (1 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,1 °C","Max. 17:3013,0 °C","Min. 02:457,9 °C","15,9 °C","Max. 17:3523,9 °C","Min. 00:5010,6 °C","3,4 km/h (1 Bft)","Max. 13:4011,3 km/h (2 Bft)"
96,07.04.2011,"17,9 °C","Min. 07:159,9 °C","Max. 14:1526,3 °C",66 %,Min. 17:4034 %,Max. 07:5594 %,"1023,5 hPa","Min. 17:301020,6 hPa","Max. 00:001026,7 hPa","0,2 l/m²","Max. 00:100,2 l/m²","1,9 km/h (1 Bft)","Max. 17:508,4 km/h (2 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,4 °C","Max. 13:2015,5 °C","Min. 20:556,4 °C","17,9 °C","Max. 14:1526,3 °C","Min. 07:159,9 °C","6,8 km/h (2 Bft)","Max. 16:2524,1 km/h (4 Bft)"
97,08.04.2011,"15,1 °C","Min. 07:009,9 °C","Max. 17:1121,7 °C",62 %,Min. 14:0032 %,Max. 05:2584 %,"1023,1 hPa","Min. 18:551020,3 hPa","Max. 08:151025,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,6 km/h (1 Bft)","Max. 14:455,4 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,1 °C","Max. 00:4010,0 °C","Min. 14:001,8 °C","15,1 °C","Max. 17:0521,6 °C","Min. 07:009,9 °C","7,0 km/h (2 Bft)","Max. 15:5022,5 km/h (4 Bft)"
98,09.04.2011,"14,0 °C","Min. 05:558,7 °C","Max. 17:1020,0 °C",64 %,Min. 17:2038 %,Max. 05:4589 %,"1022,1 hPa","Min. 17:401021,0 hPa","Max. 10:301023,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 15:005,4 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,6 °C","Max. 10:458,3 °C","Min. 15:004,9 °C","14,0 °C","Max. 17:1020,0 °C","Min. 05:558,7 °C","5,2 km/h (1 Bft)","Max. 11:2517,7 km/h (3 Bft)"
99,10.04.2011,"14,6 °C","Min. 06:405,8 °C","Max. 16:5523,6 °C",59 %,Min. 17:3535 %,Max. 06:4587 %,"1022,2 hPa","Min. 17:301021,0 hPa","Max. 10:501023,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,6 km/h (0 Bft)","Max. 18:504,3 km/h (1 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,8 °C","Max. 15:508,6 °C","Min. 06:403,6 °C","14,6 °C","Max. 16:5023,5 °C","Min. 06:405,8 °C","3,4 km/h (1 Bft)","Max. 14:0014,5 km/h (3 Bft)"
100,11.04.2011,"16,7 °C","Min. 06:507,7 °C","Max. 16:5525,0 °C",54 %,Min. 17:0530 %,Max. 07:1082 %,"1019,9 hPa","Min. 20:201016,1 hPa","Max. 00:051022,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,5 km/h (0 Bft)","Max. 13:503,3 km/h (1 Bft)",S,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,5 °C","Max. 11:409,4 °C","Min. 00:254,2 °C","16,7 °C","Max. 16:5525,0 °C","Min. 06:507,7 °C","3,0 km/h (1 Bft)","Max. 01:2516,1 km/h (3 Bft)"
101,12.04.2011,"11,3 °C","Min. 23:504,3 °C","Max. 00:0016,4 °C",70 %,Min. 17:4053 %,Max. 07:3087 %,"1020,2 hPa","Min. 01:351015,6 hPa","Max. 21:551025,0 hPa","3,6 l/m²","Max. 14:150,6 l/m²","2,9 km/h (1 Bft)","Max. 12:059,2 km/h (2 Bft)",N-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,0 °C","Max. 03:2010,8 °C","Min. 20:300,8 °C","11,2 °C","Max. 00:0016,4 °C","Min. 23:554,3 °C","11,0 km/h (2 Bft)","Max. 12:0037,0 km/h (5 Bft)"
102,13.04.2011,"8,0 °C","Min. 06:351,6 °C","Max. 13:5014,4 °C",66 %,Min. 18:5039 %,Max. 07:0590 %,"1022,2 hPa","Min. 19:151019,4 hPa","Max. 00:151025,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 13:506,9 km/h (2 Bft)",N-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"1,4 °C","Max. 10:503,6 °C","Min. 19:35-0,7 °C","8,0 °C","Max. 13:4514,3 °C","Min. 06:251,7 °C","5,0 km/h (1 Bft)","Max. 13:5024,1 km/h (4 Bft)"
103,14.04.2011,"9,6 °C","Min. 06:353,6 °C","Max. 17:1016,8 °C",62 %,Min. 17:2036 %,Max. 07:0587 %,"1017,7 hPa","Min. 17:251015,6 hPa","Max. 00:051019,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,8 km/h (0 Bft)","Max. 17:255,9 km/h (2 Bft)",N-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"2,1 °C","Max. 12:256,1 °C","Min. 18:40-0,3 °C","9,6 °C","Max. 17:1016,8 °C","Min. 06:403,6 °C","3,8 km/h (1 Bft)","Max. 17:2527,4 km/h (5 Bft)"
104,15.04.2011,"11,0 °C","Min. 07:205,2 °C","Max. 11:4016,0 °C",53 %,Min. 11:4040 %,Max. 07:2570 %,"1018,9 hPa","Min. 00:201017,3 hPa","Max. 23:101020,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,5 km/h (1 Bft)","Max. 04:358,8 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"1,6 °C","Max. 10:153,7 °C","Min. 02:45-1,1 °C","11,0 °C","Max. 11:4016,0 °C","Min. 07:205,2 °C","10,9 km/h (2 Bft)","Max. 01:3020,9 km/h (4 Bft)"
105,16.04.2011,"11,6 °C","Min. 06:555,3 °C","Max. 11:3516,6 °C",56 %,Min. 16:5541 %,Max. 06:1583 %,"1021,2 hPa","Min. 03:101020,3 hPa","Max. 08:401022,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 11:306,2 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"2,8 °C","Max. 10:304,8 °C","Min. 12:251,9 °C","11,6 °C","Max. 11:3516,6 °C","Min. 06:455,4 °C","6,0 km/h (2 Bft)","Max. 13:5519,3 km/h (3 Bft)"
106,17.04.2011,"14,1 °C","Min. 06:208,2 °C","Max. 17:0019,8 °C",49 %,Min. 12:2534 %,Max. 06:1575 %,"1022,2 hPa","Min. 18:401021,3 hPa","Max. 11:051023,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,5 km/h (1 Bft)","Max. 16:059,7 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"3,1 °C","Max. 10:356,5 °C","Min. 02:200,9 °C","14,0 °C","Max. 17:0019,8 °C","Min. 06:208,2 °C","7,8 km/h (2 Bft)","Max. 13:2029,0 km/h (5 Bft)"
107,18.04.2011,"15,4 °C","Min. 06:406,1 °C","Max. 17:1022,2 °C",47 %,Min. 17:5030 %,Max. 06:4078 %,"1019,3 hPa","Min. 20:001015,8 hPa","Max. 00:001022,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,8 km/h (1 Bft)","Max. 01:109,4 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"3,4 °C","Max. 09:105,8 °C","Min. 00:051,5 °C","15,4 °C","Max. 17:1022,2 °C","Min. 06:406,1 °C","9,3 km/h (2 Bft)","Max. 03:4527,4 km/h (5 Bft)"
108,19.04.2011,"16,2 °C","Min. 06:505,9 °C","Max. 17:0524,8 °C",50 %,Min. 17:1030 %,Max. 06:2583 %,"1015,1 hPa","Min. 18:251013,3 hPa","Max. 09:101016,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 12:556,8 km/h (2 Bft)",W-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"4,9 °C","Max. 11:408,7 °C","Min. 00:252,8 °C","16,2 °C","Max. 17:0524,7 °C","Min. 06:505,9 °C","5,2 km/h (1 Bft)","Max. 15:5019,3 km/h (3 Bft)"
109,20.04.2011,"16,6 °C","Min. 06:406,6 °C","Max. 17:3526,7 °C",53 %,Min. 16:3030 %,Max. 07:2583 %,"1014,6 hPa","Min. 18:251013,3 hPa","Max. 09:151016,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,7 km/h (0 Bft)","Max. 13:156,8 km/h (2 Bft)",W-SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,1 °C","Max. 12:159,7 °C","Min. 06:303,5 °C","16,6 °C","Max. 17:3526,7 °C","Min. 06:406,6 °C","3,1 km/h (1 Bft)","Max. 12:2020,9 km/h (4 Bft)"
110,21.04.2011,"18,8 °C","Min. 07:059,1 °C","Max. 17:0027,3 °C",52 %,Min. 17:4027 %,Max. 07:2584 %,"1013,8 hPa","Min. 23:501011,1 hPa","Max. 09:201016,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 17:256,3 km/h (2 Bft)",W-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,8 °C","Max. 12:2511,8 °C","Min. 23:555,8 °C","18,8 °C","Max. 16:5027,2 °C","Min. 07:059,1 °C","5,0 km/h (1 Bft)","Max. 21:3519,3 km/h (3 Bft)"
111,22.04.2011,"20,6 °C","Min. 06:559,7 °C","Max. 17:1028,1 °C",50 %,Min. 14:3532 %,Max. 07:0583 %,"1008,7 hPa","Min. 19:001005,6 hPa","Max. 00:001011,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,2 km/h (1 Bft)","Max. 14:508,0 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,9 °C","Max. 12:2512,7 °C","Min. 01:454,7 °C","20,5 °C","Max. 17:1028,1 °C","Min. 06:559,7 °C","7,7 km/h (2 Bft)","Max. 16:3524,1 km/h (4 Bft)"
112,23.04.2011,"20,8 °C","Min. 06:5511,9 °C","Max. 16:3528,3 °C",51 %,Min. 16:4528 %,Max. 07:0580 %,"1008,2 hPa","Min. 00:001006,8 hPa","Max. 23:551010,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,4 km/h (1 Bft)","Max. 01:209,7 km/h (2 Bft)",W-SW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,8 °C","Max. 14:1512,9 °C","Min. 03:056,3 °C","20,8 °C","Max. 16:3528,3 °C","Min. 06:5511,9 °C","5,1 km/h (1 Bft)","Max. 00:3022,5 km/h (4 Bft)"
113,24.04.2011,"18,6 °C","Min. 06:0011,7 °C","Max. 17:4025,1 °C",61 %,Min. 23:2538 %,Max. 06:1580 %,"1013,4 hPa","Min. 00:001010,1 hPa","Max. 22:501015,8 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,9 km/h (0 Bft)","Max. 23:4511,3 km/h (2 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"10,7 °C","Max. 16:2014,1 °C","Min. 23:555,0 °C","18,5 °C","Max. 17:4025,1 °C","Min. 06:0011,7 °C","3,9 km/h (1 Bft)","Max. 23:4030,6 km/h (5 Bft)"
114,25.04.2011,"19,6 °C","Min. 06:5011,8 °C","Max. 17:1025,2 °C",39 %,Min. 13:1528 %,Max. 07:0062 %,"1016,5 hPa","Min. 17:451015,0 hPa","Max. 10:501018,1 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,9 km/h (1 Bft)","Max. 00:4012,2 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,0 °C","Max. 18:307,2 °C","Min. 15:403,8 °C","19,4 °C","Max. 17:1025,2 °C","Min. 06:5011,8 °C","11,9 km/h (2 Bft)","Max. 00:3529,0 km/h (5 Bft)"
115,26.04.2011,"15,5 °C","Min. 06:5011,1 °C","Max. 12:5521,5 °C",62 %,Min. 14:0540 %,Max. 23:3587 %,"1016,7 hPa","Min. 16:101015,0 hPa","Max. 09:251018,1 hPa","0,6 l/m²","Max. 17:050,2 l/m²","1,5 km/h (1 Bft)","Max. 00:0511,3 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"7,9 °C","Max. 22:1011,2 °C","Min. 00:005,3 °C","15,5 °C","Max. 12:5021,4 °C","Min. 06:5511,1 °C","6,5 km/h (2 Bft)","Max. 00:0524,1 km/h (4 Bft)"
116,27.04.2011,"12,9 °C","Min. 06:309,6 °C","Max. 16:4516,9 °C",79 %,Min. 16:5059 %,Max. 23:1091 %,"1014,8 hPa","Min. 18:351013,5 hPa","Max. 09:451015,8 hPa","1,2 l/m²","Max. 20:350,4 l/m²","0,8 km/h (0 Bft)","Max. 20:207,0 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,2 °C","Max. 00:0510,8 °C","Min. 06:457,8 °C","12,9 °C","Max. 16:3516,8 °C","Min. 06:309,6 °C","4,2 km/h (1 Bft)","Max. 20:2022,5 km/h (4 Bft)"
117,28.04.2011,"15,4 °C","Min. 05:109,2 °C","Max. 17:4022,3 °C",72 %,Min. 17:4541 %,Max. 07:1595 %,"1011,8 hPa","Min. 18:251009,4 hPa","Max. 00:351014,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,3 km/h (1 Bft)","Max. 15:306,6 km/h (2 Bft)",NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"9,7 °C","Max. 12:1012,4 °C","Min. 04:558,2 °C","15,4 °C","Max. 17:4022,3 °C","Min. 04:559,3 °C","5,2 km/h (1 Bft)","Max. 16:2522,5 km/h (4 Bft)"
118,29.04.2011,"18,7 °C","Min. 23:5513,9 °C","Max. 17:3024,2 °C",53 %,Min. 17:1537 %,Max. 15:5079 %,"1007,3 hPa","Min. 18:251004,5 hPa","Max. 00:251009,6 hPa","1,2 l/m²","Max. 15:400,6 l/m²","5,8 km/h (2 Bft)","Max. 18:1513,0 km/h (3 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,7 °C","Max. 15:5014,3 °C","Min. 06:207,2 °C","18,5 °C","Max. 17:3024,2 °C","Min. 04:5513,6 °C","16,3 km/h (3 Bft)","Max. 14:4532,2 km/h (5 Bft)"
119,30.04.2011,"18,3 °C","Min. 00:0013,8 °C","Max. 16:2024,4 °C",53 %,Min. 16:3036 %,Max. 00:0074 %,"1005,0 hPa","Min. 16:151002,9 hPa","Max. 00:001006,6 hPa","0,0 l/m²","Max. 00:000,0 l/m²","6,5 km/h (2 Bft)","Max. 22:1517,8 km/h (3 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"8,4 °C","Max. 18:0511,0 °C","Min. 06:006,8 °C","17,7 °C","Max. 16:1024,3 °C","Min. 22:2012,3 °C","17,5 km/h (3 Bft)","Max. 21:2540,2 km/h (6 Bft)"
120,01.05.2011,"16,8 °C","Min. 07:0512,7 °C","Max. 16:3522,2 °C",53 %,Min. 22:3536 %,Max. 10:1074 %,"1006,9 hPa","Min. 03:151005,3 hPa","Max. 10:051008,2 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,9 km/h (1 Bft)","Max. 00:0011,7 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,9 °C","Max. 11:4510,6 °C","Min. 23:101,0 °C","16,8 °C","Max. 16:3022,1 °C","Min. 07:0512,7 °C","10,7 km/h (2 Bft)","Max. 23:5529,0 km/h (5 Bft)"
121,02.05.2011,"15,6 °C","Min. 07:359,7 °C","Max. 14:2522,1 °C",49 %,Min. 13:5036 %,Max. 07:4068 %,"1005,8 hPa","Min. 17:501003,3 hPa","Max. 00:001007,7 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,6 km/h (1 Bft)","Max. 00:5511,6 km/h (2 Bft)",NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"4,5 °C","Max. 15:307,7 °C","Min. 01:400,5 °C","15,5 °C","Max. 14:2522,1 °C","Min. 07:359,7 °C","9,3 km/h (2 Bft)","Max. 00:1029,0 km/h (5 Bft)"
122,03.05.2011,"10,4 °C","Min. 06:256,3 °C","Max. 14:1515,1 °C",58 %,Min. 14:1042 %,Max. 06:3080 %,"1011,7 hPa","Min. 00:001006,3 hPa","Max. 23:451017,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,6 km/h (1 Bft)","Max. 09:458,5 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"2,2 °C","Max. 00:204,5 °C","Min. 23:20-0,8 °C","10,4 °C","Max. 14:1015,0 °C","Min. 06:256,3 °C","10,1 km/h (2 Bft)","Max. 14:4524,1 km/h (4 Bft)"
123,04.05.2011,"10,8 °C","Min. 06:202,7 °C","Max. 17:1018,4 °C",52 %,Min. 17:1530 %,Max. 06:5079 %,"1019,2 hPa","Min. 00:001017,0 hPa","Max. 23:501021,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","0,8 km/h (0 Bft)","Max. 11:004,5 km/h (1 Bft)",W-NW,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"0,6 °C","Max. 10:003,5 °C","Min. 06:20-0,9 °C","10,8 °C","Max. 17:1018,4 °C","Min. 06:202,7 °C","3,9 km/h (1 Bft)","Max. 10:5514,5 km/h (3 Bft)"
124,05.05.2011,"13,3 °C","Min. 05:354,5 °C","Max. 17:5021,2 °C",51 %,Min. 16:5029 %,Max. 06:4582 %,"1022,2 hPa","Min. 19:351020,8 hPa","Max. 08:451024,0 hPa","0,0 l/m²","Max. 00:000,0 l/m²","1,7 km/h (1 Bft)","Max. 15:0010,4 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"2,3 °C","Max. 10:306,1 °C","Min. 02:500,3 °C","13,3 °C","Max. 17:5021,2 °C","Min. 05:354,5 °C","6,4 km/h (2 Bft)","Max. 13:1020,9 km/h (4 Bft)"
125,06.05.2011,"18,9 °C","Min. 06:1012,3 °C","Max. 16:4025,2 °C",39 %,Min. 13:4531 %,Max. 06:1048 %,"1020,0 hPa","Min. 19:351017,9 hPa","Max. 09:051021,4 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,8 km/h (1 Bft)","Max. 04:457,0 km/h (2 Bft)",S-SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"4,3 °C","Max. 15:557,7 °C","Min. 05:501,3 °C","18,9 °C","Max. 16:4025,2 °C","Min. 06:1012,3 °C","10,5 km/h (2 Bft)","Max. 04:4524,1 km/h (4 Bft)"
126,07.05.2011,"22,1 °C","Min. 07:0014,2 °C","Max. 16:4028,8 °C",36 %,Min. 17:3026 %,Max. 07:1557 %,"1018,2 hPa","Min. 19:451015,8 hPa","Max. 09:201020,3 hPa","0,0 l/m²","Max. 00:000,0 l/m²","2,4 km/h (1 Bft)","Max. 15:109,4 km/h (2 Bft)",SO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"6,1 °C","Max. 12:1010,6 °C","Min. 04:052,9 °C","22,1 °C","Max. 16:4028,8 °C","Min. 07:0014,2 °C","8,6 km/h (2 Bft)","Max. 14:1522,5 km/h (4 Bft)"
127,08.05.2011,"22,8 °C","Min. 06:3017,1 °C","Max. 16:1528,8 °C",32 %,Min. 16:0523 %,Max. 23:4043 %,"1018,1 hPa","Min. 04:501016,8 hPa","Max. 11:251019,5 hPa","0,0 l/m²","Max. 00:000,0 l/m²","3,6 km/h (1 Bft)","Max. 13:3510,8 km/h (2 Bft)",O-NO,"0,00 h","Max. 00:000,00 h","0,000 mm","Max. 00:000,000 mm","0,0 UV-I","Max. 00:000,0 UV-I",0 W/m²,Max. 00:000 W/m²,"5,0 °C","Max. 23:408,3 °C","Min. 01:202,3 °C","22,8 °C","Max. 16:1528,8 °C","Min. 06:3017,1 °C","12,1 km/h (2 Bft)","Max. 13:2524,1 km/h (4 Bft)"
